,Season,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
797,2022,Aaron Holiday,PG,25.0,PHO,6.0,0.0,3.3,1.3,2.3,0.571,0.8,1.2,0.714,0.5,1.2,0.429,0.75,0.0,0.2,0.0,0.5,0.0,0.5,1.5,0.5,0.2,0.0,0.2,3.5
798,2022,Jrue Holiday,PG,31.0,MIL,12.0,12.0,38.6,7.4,19.6,0.379,2.1,6.6,0.316,5.3,13.0,0.41,0.432,2.2,2.6,0.839,1.0,4.6,5.6,6.5,1.8,0.6,2.8,2.3,19.1
799,2022,Al Horford,C,35.0,BOS,23.0,23.0,35.4,4.4,8.4,0.523,2.0,4.3,0.48,2.3,4.1,0.568,0.645,1.2,1.6,0.778,1.5,7.8,9.3,3.3,0.8,1.3,1.3,2.8,12.0
800,2022,Danuel House Jr.,SF,28.0,UTA,6.0,0.0,18.7,1.5,3.7,0.409,0.3,1.7,0.2,1.2,2.0,0.583,0.455,1.0,1.3,0.75,0.3,2.5,2.8,0.7,0.0,0.2,1.0,1.2,4.3
801,2022,Kevin Huerter,SF,23.0,ATL,5.0,5.0,30.8,3.4,9.4,0.362,1.8,6.2,0.29,1.6,3.2,0.5,0.457,0.6,0.8,0.75,0.2,2.8,3.0,3.8,1.2,0.6,2.2,3.0,9.2
802,2022,De'Andre Hunter,SF,24.0,ATL,5.0,5.0,35.0,7.8,14.0,0.557,2.4,5.2,0.462,5.4,8.8,0.614,0.643,3.2,4.0,0.8,0.4,3.4,3.8,0.6,0.8,0.2,2.2,4.0,21.2
803,2022,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
804,2022,Bones Hyland,SG,21.0,DEN,5.0,0.0,17.4,2.6,7.2,0.361,1.6,4.6,0.348,1.0,2.6,0.385,0.472,2.4,2.8,0.857,0.2,1.8,2.0,3.2,0.2,0.0,1.2,2.4,9.2
805,2022,Serge Ibaka,C,32.0,MIL,6.0,0.0,3.7,0.7,2.7,0.25,0.0,0.5,0.0,0.7,2.2,0.308,0.25,0.2,0.3,0.5,0.3,1.3,1.7,0.0,0.0,0.0,0.3,0.2,1.5
806,2022,Andre Iguodala,SF,38.0,GSW,7.0,0.0,8.7,0.6,1.3,0.444,0.1,0.4,0.333,0.4,0.9,0.5,0.5,0.3,0.4,0.667,0.4,0.6,1.0,1.7,0.0,0.3,0.6,1.6,1.6
807,2022,Brandon Ingram,SF,24.0,NOP,6.0,6.0,39.3,9.3,19.7,0.475,1.8,4.5,0.407,7.5,15.2,0.495,0.521,6.5,7.8,0.83,0.7,5.5,6.2,6.2,0.7,0.3,3.8,1.8,27.0
808,2022,Kyrie Irving,PG,29.0,BRK,4.0,4.0,42.5,7.0,15.8,0.444,2.0,5.3,0.381,5.0,10.5,0.476,0.508,5.3,5.3,1.0,1.5,3.8,5.3,5.3,1.8,1.3,2.3,3.3,21.3
809,2022,Jaren Jackson Jr.,PF,22.0,MEM,12.0,12.0,27.7,4.9,13.0,0.378,2.3,6.0,0.375,2.7,7.0,0.381,0.465,3.3,4.4,0.755,2.2,4.6,6.8,0.9,0.8,2.5,1.4,4.4,15.4
810,2022,Isaiah Joe,SG,22.0,PHI,7.0,0.0,2.1,0.3,0.7,0.4,0.1,0.4,0.333,0.1,0.3,0.5,0.5,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.0,0.4,0.1,0.7
811,2022,Cameron Johnson,PF,25.0,PHO,13.0,3.0,24.6,3.5,7.6,0.465,1.7,4.5,0.373,1.8,3.1,0.6,0.576,2.0,2.5,0.813,0.7,2.8,3.5,1.5,0.4,0.1,0.9,2.4,10.8
812,2022,Jalen Johnson,PF,20.0,ATL,2.0,0.0,4.5,0.0,1.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
813,2022,Nikola Jokić,C,26.0,DEN,5.0,5.0,34.2,12.2,21.2,0.575,1.0,3.6,0.278,11.2,17.6,0.636,0.599,5.6,6.6,0.848,3.4,9.8,13.2,5.8,1.6,1.0,4.8,4.0,31.0
814,2022,Derrick Jones Jr.,PF,24.0,CHI,5.0,0.0,11.8,1.4,3.4,0.412,0.6,2.2,0.273,0.8,1.2,0.667,0.5,0.4,0.6,0.667,0.6,0.8,1.4,0.4,0.2,0.0,0.6,1.6,3.8
815,2022,Herbert Jones,PF,23.0,NOP,6.0,6.0,37.7,3.5,7.3,0.477,0.8,2.0,0.417,2.7,5.3,0.5,0.534,2.8,3.7,0.773,1.3,2.0,3.3,1.8,1.8,0.8,1.3,3.7,10.7
816,2022,Tyus Jones,PG,25.0,MEM,12.0,3.0,21.8,3.3,8.3,0.394,1.5,3.8,0.4,1.8,4.5,0.389,0.485,1.2,1.3,0.933,0.3,2.9,3.3,4.5,1.2,0.2,1.1,0.7,9.2
817,2022,DeAndre Jordan,C,33.0,PHI,3.0,2.0,10.3,1.7,1.7,1.0,0.0,0.0,,1.7,1.7,1.0,1.0,0.0,0.0,,0.3,2.0,2.3,0.3,0.0,0.7,0.7,1.3,3.3
818,2022,Maxi Kleber,PF,30.0,DAL,18.0,0.0,25.4,3.0,5.9,0.509,1.9,4.3,0.436,1.1,1.6,0.714,0.67,0.8,1.2,0.714,0.8,3.7,4.6,1.1,0.2,0.8,0.6,2.7,8.7
819,2022,Kevin Knox,SF,22.0,ATL,2.0,0.0,4.5,3.5,5.5,0.636,3.0,5.0,0.6,0.5,0.5,1.0,0.909,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.5,0.0,11.0
820,2022,John Konchar,SG,25.0,MEM,8.0,0.0,7.0,0.4,1.4,0.273,0.1,0.8,0.167,0.3,0.6,0.4,0.318,0.3,0.3,1.0,0.4,2.0,2.4,0.6,0.4,0.1,0.1,0.9,1.1
821,2022,Furkan Korkmaz,SG,24.0,PHI,9.0,0.0,6.8,1.2,2.6,0.478,0.4,1.1,0.4,0.8,1.4,0.538,0.565,0.2,0.2,1.0,0.1,1.2,1.3,0.4,0.1,0.1,0.2,0.8,3.1
822,2022,Luke Kornet,C,26.0,BOS,9.0,0.0,2.1,0.3,0.4,0.75,0.1,0.1,1.0,0.2,0.3,0.667,0.875,0.0,0.0,,0.1,0.4,0.6,0.1,0.0,0.0,0.1,0.1,0.8
823,2022,Jonathan Kuminga,SF,19.0,GSW,16.0,3.0,8.6,1.9,3.8,0.5,0.2,0.8,0.231,1.7,2.9,0.574,0.525,1.3,1.6,0.769,0.3,1.4,1.7,0.5,0.2,0.1,0.7,0.7,5.2
824,2022,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
825,2022,Zach LaVine,SG,26.0,CHI,4.0,4.0,38.3,6.8,15.8,0.429,2.3,6.0,0.375,4.5,9.8,0.462,0.5,3.5,3.8,0.933,0.0,5.3,5.3,6.0,0.8,0.3,3.0,2.3,19.3
826,2022,Damion Lee,SG,29.0,GSW,16.0,0.0,7.8,0.8,2.1,0.382,0.3,1.0,0.25,0.6,1.1,0.5,0.441,0.1,0.2,0.667,0.3,1.3,1.6,0.4,0.1,0.0,0.4,0.5,2.0
827,2022,Kevon Looney,C,25.0,GSW,22.0,13.0,20.4,2.6,4.0,0.659,0.0,0.0,,2.6,4.0,0.659,0.659,0.5,0.8,0.611,2.9,4.8,7.6,2.2,0.4,0.5,0.9,2.3,5.8
828,2022,Brook Lopez,C,33.0,MIL,12.0,12.0,27.7,4.2,8.5,0.49,0.5,2.3,0.214,3.7,6.2,0.595,0.52,1.8,1.9,0.913,2.3,3.7,5.9,0.7,0.5,1.5,0.9,2.8,10.6
829,2022,Kyle Lowry,PG,35.0,MIA,10.0,10.0,29.5,2.5,8.6,0.291,1.3,5.4,0.241,1.2,3.2,0.375,0.366,1.5,1.9,0.789,0.3,3.3,3.6,4.7,1.2,0.7,1.9,2.9,7.8
830,2022,Timothé Luwawu-Cabarrot,SF,26.0,ATL,4.0,0.0,5.5,0.5,1.0,0.5,0.3,0.8,0.333,0.3,0.3,1.0,0.625,0.0,0.0,,0.0,0.8,0.8,0.5,0.0,0.0,0.3,1.5,1.3
831,2022,Boban Marjanović,C,33.0,DAL,3.0,0.0,2.0,0.3,1.3,0.25,0.0,0.0,,0.3,1.3,0.25,0.25,0.7,0.7,1.0,0.0,1.0,1.0,0.0,0.3,0.0,0.7,0.0,1.3
832,2022,Naji Marshall,SF,24.0,NOP,6.0,0.0,9.3,1.2,1.7,0.7,0.0,0.0,,1.2,1.7,0.7,0.7,0.7,0.7,1.0,0.5,0.5,1.0,0.8,0.2,0.2,0.5,0.8,3.0
833,2022,Caleb Martin,SF,26.0,MIA,17.0,0.0,12.3,1.9,4.7,0.4,0.6,1.9,0.303,1.3,2.8,0.468,0.463,0.1,0.4,0.333,0.7,1.5,2.2,0.3,0.6,0.1,0.6,1.0,4.5
834,2022,Wesley Matthews,SG,35.0,MIL,12.0,12.0,28.8,2.1,5.3,0.391,1.5,3.8,0.4,0.6,1.6,0.368,0.531,0.5,0.8,0.667,0.8,2.3,3.1,1.2,0.8,0.3,0.5,2.3,6.2
835,2022,Tyrese Maxey,PG,21.0,PHI,12.0,12.0,40.4,7.3,15.2,0.484,2.2,5.8,0.377,5.2,9.4,0.549,0.555,3.9,4.2,0.94,0.5,3.0,3.5,3.9,0.8,0.2,1.8,2.0,20.8
836,2022,Skylar Mays,SG,24.0,ATL,2.0,0.0,4.5,0.5,0.5,1.0,0.0,0.0,,0.5,0.5,1.0,1.0,0.0,0.0,,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,1.0
837,2022,CJ McCollum,PG,30.0,NOP,6.0,6.0,39.0,8.2,20.8,0.392,2.8,8.5,0.333,5.3,12.3,0.432,0.46,3.0,4.3,0.692,1.8,4.8,6.7,4.8,0.7,0.8,2.5,2.5,22.2
838,2022,Jaden McDaniels,PF,21.0,MIN,6.0,0.0,21.7,3.0,5.7,0.529,1.7,3.3,0.5,1.3,2.3,0.571,0.676,1.7,2.0,0.833,0.8,2.0,2.8,0.7,0.3,1.8,1.0,3.0,9.3
839,2022,JaVale McGee,C,34.0,PHO,12.0,0.0,11.1,2.9,4.2,0.7,0.0,0.1,0.0,2.9,4.1,0.714,0.7,0.9,1.1,0.846,1.3,2.7,4.0,0.6,0.3,0.4,0.8,2.3,6.8
840,2022,Jordan McLaughlin,PG,25.0,MIN,5.0,0.0,16.6,2.4,3.4,0.706,0.8,1.4,0.571,1.6,2.0,0.8,0.824,0.6,0.8,0.75,0.0,2.4,2.4,3.4,1.0,0.0,0.4,1.0,6.2
841,2022,De'Anthony Melton,SG,23.0,MEM,10.0,0.0,17.0,2.1,6.5,0.323,1.1,4.4,0.25,1.0,2.1,0.476,0.408,0.3,0.4,0.75,0.9,2.2,3.1,1.6,1.0,0.5,1.4,0.9,5.6
842,2022,Khris Middleton,SF,30.0,MIL,2.0,2.0,36.0,5.0,12.0,0.417,3.0,7.0,0.429,2.0,5.0,0.4,0.542,1.5,1.5,1.0,0.5,4.5,5.0,7.0,1.5,0.0,5.5,3.0,14.5
843,2022,Patty Mills,SG,33.0,BRK,4.0,0.0,18.0,2.3,4.0,0.563,1.8,3.3,0.538,0.5,0.8,0.667,0.781,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.3,0.3,1.3,6.3
844,2022,Paul Millsap,C,36.0,PHI,1.0,0.0,6.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
845,2022,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
846,2022,Shake Milton,SG,25.0,PHI,12.0,0.0,13.2,1.5,3.2,0.474,0.7,1.3,0.533,0.8,1.9,0.435,0.579,1.3,1.7,0.8,0.3,1.3,1.6,0.9,0.5,0.3,0.4,1.1,5.0
847,2022,Donovan Mitchell,SG,25.0,UTA,6.0,6.0,38.2,8.8,22.2,0.398,1.7,8.0,0.208,7.2,14.2,0.506,0.436,6.2,7.0,0.881,1.0,3.3,4.3,5.7,0.7,0.5,2.7,2.3,25.5
848,2022,Greg Monroe,C,31.0,MIN,2.0,0.0,3.5,1.0,2.5,0.4,0.0,0.0,,1.0,2.5,0.4,0.4,0.0,0.0,,0.5,0.5,1.0,0.5,1.0,0.0,0.5,0.5,2.0
849,2022,Moses Moody,SG,19.0,GSW,13.0,0.0,8.1,1.2,2.2,0.536,0.5,1.0,0.538,0.6,1.2,0.533,0.661,0.3,0.5,0.667,0.2,0.5,0.6,0.3,0.2,0.2,0.2,0.3,3.2
850,2022,Ja Morant,PG,22.0,MEM,9.0,9.0,37.6,9.0,20.4,0.44,1.9,5.6,0.34,7.1,14.9,0.478,0.486,7.2,9.7,0.747,1.4,6.6,8.0,9.8,2.0,0.4,3.6,2.4,27.1
851,2022,Juwan Morgan,PF,24.0,BOS,9.0,0.0,1.7,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,,0.0,0.1,0.2,0.5,0.2,0.1,0.3,0.0,0.0,0.0,0.0,0.1,0.1
852,2022,Markieff Morris,PF,32.0,MIA,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
853,2022,Monte Morris,PG,26.0,DEN,5.0,5.0,31.2,5.0,10.2,0.49,2.2,5.2,0.423,2.8,5.0,0.56,0.598,1.8,2.4,0.75,0.2,2.0,2.2,5.4,1.2,0.0,1.6,2.8,14.0
854,2022,Trey Murphy III,SF,21.0,NOP,6.0,0.0,20.0,1.5,3.7,0.409,1.5,3.2,0.474,0.0,0.5,0.0,0.614,0.7,0.8,0.8,0.5,2.0,2.5,0.5,0.5,0.2,0.2,1.5,5.2
855,2022,Svi Mykhailiuk,SF,24.0,TOR,3.0,0.0,1.7,0.0,0.7,0.0,0.0,0.7,0.0,0.0,0.0,,0.0,0.3,0.3,1.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3,0.3
856,2022,Larry Nance Jr.,PF,29.0,NOP,6.0,0.0,21.7,3.7,6.5,0.564,0.3,1.5,0.222,3.3,5.0,0.667,0.59,1.5,1.8,0.818,3.2,2.7,5.8,1.8,0.5,0.3,1.0,2.5,9.2
857,2022,Aaron Nesmith,SF,22.0,BOS,15.0,0.0,3.5,0.3,1.1,0.235,0.1,0.7,0.091,0.2,0.4,0.5,0.265,0.2,0.3,0.75,0.3,0.7,1.0,0.2,0.1,0.3,0.1,0.4,0.8
858,2022,Georges Niang,PF,28.0,PHI,12.0,0.0,16.5,1.7,4.0,0.417,1.3,3.6,0.372,0.3,0.4,0.8,0.583,0.2,0.2,1.0,0.3,1.2,1.5,0.9,0.3,0.0,0.6,2.5,4.8
859,2022,Zeke Nnaji,PF,21.0,DEN,2.0,0.0,4.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,,1.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5
860,2022,Jaylen Nowell,SG,22.0,MIN,1.0,0.0,12.0,3.0,10.0,0.3,0.0,5.0,0.0,3.0,5.0,0.6,0.3,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0
861,2022,Frank Ntilikina,SG,23.0,DAL,12.0,0.0,10.4,0.7,2.0,0.333,0.5,1.7,0.3,0.2,0.3,0.5,0.458,0.1,0.1,1.0,0.2,0.8,1.0,0.8,0.7,0.1,0.5,1.6,1.9
862,2022,Jordan Nwora,SF,23.0,MIL,8.0,0.0,2.5,0.3,1.1,0.222,0.0,0.5,0.0,0.3,0.6,0.4,0.222,0.0,0.3,0.0,0.0,0.4,0.4,0.3,0.0,0.0,0.0,0.0,0.5
863,2022,Royce O'Neale,SF,28.0,UTA,6.0,6.0,31.3,2.3,5.8,0.4,1.2,4.2,0.28,1.2,1.7,0.7,0.5,0.3,0.3,1.0,1.0,4.7,5.7,1.5,0.5,0.2,0.5,2.7,6.2
864,2022,Josh Okogie,SG,23.0,MIN,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
865,2022,Onyeka Okongwu,C,21.0,ATL,5.0,1.0,21.6,1.8,3.2,0.563,0.0,0.0,,1.8,3.2,0.563,0.563,1.6,2.0,0.8,2.2,3.2,5.4,0.4,0.8,0.8,0.8,3.8,5.2
866,2022,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
867,2022,Victor Oladipo,SG,29.0,MIA,15.0,1.0,24.5,3.3,9.1,0.368,1.1,4.1,0.274,2.2,4.9,0.446,0.43,2.8,3.5,0.792,0.3,3.1,3.4,2.1,1.3,0.3,1.7,1.9,10.6
868,2022,Eric Paschall,PF,25.0,UTA,4.0,0.0,6.0,0.8,1.5,0.5,0.3,0.5,0.5,0.5,1.0,0.5,0.583,0.3,0.3,1.0,0.3,1.0,1.3,0.0,0.3,0.0,0.0,0.8,2.0
869,2022,Chris Paul,PG,36.0,PHO,13.0,13.0,34.5,6.7,11.9,0.561,1.5,3.8,0.388,5.2,8.2,0.642,0.623,2.7,2.8,0.946,0.5,3.6,4.2,8.3,1.5,0.2,2.4,3.1,17.5
870,2022,Cameron Payne,PG,27.0,PHO,13.0,0.0,13.2,1.7,5.7,0.297,0.4,2.3,0.167,1.3,3.4,0.386,0.331,0.4,0.5,0.833,0.2,1.4,1.5,2.1,0.5,0.1,1.0,1.9,4.2
871,2022,Elfrid Payton,PG,27.0,PHO,2.0,0.0,4.0,1.0,1.5,0.667,0.0,0.0,,1.0,1.5,0.667,0.667,0.0,0.0,,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,2.0
872,2022,Gary Payton II,SG,29.0,GSW,12.0,2.0,16.9,2.4,3.7,0.659,0.7,1.3,0.533,1.8,2.4,0.724,0.75,1.0,1.5,0.667,1.1,2.0,3.1,1.3,1.2,0.6,0.5,1.9,6.5
873,2022,Jordan Poole,SG,22.0,GSW,22.0,5.0,27.5,5.9,11.5,0.508,2.3,5.8,0.391,3.6,5.7,0.627,0.606,3.0,3.2,0.915,0.5,2.4,2.8,3.8,0.8,0.4,2.4,2.8,17.0
874,2022,Otto Porter Jr.,PF,28.0,GSW,19.0,3.0,19.5,2.0,4.1,0.494,1.0,2.5,0.404,1.0,1.6,0.633,0.617,0.4,0.5,0.778,0.6,2.8,3.4,1.8,0.9,0.3,0.6,1.8,5.4
875,2022,Bobby Portis,C,26.0,MIL,12.0,5.0,24.8,4.0,9.6,0.417,1.2,3.9,0.298,2.8,5.7,0.5,0.478,1.4,1.8,0.773,2.1,7.9,10.0,0.8,0.4,0.3,1.3,2.2,10.6
876,2022,Dwight Powell,C,30.0,DAL,18.0,18.0,13.8,1.2,1.9,0.629,0.0,0.1,0.0,1.2,1.8,0.667,0.629,0.8,1.3,0.609,0.9,1.7,2.6,0.2,0.2,0.3,0.5,2.2,3.2
877,2022,Taurean Prince,PF,27.0,MIN,5.0,0.0,13.0,2.0,5.4,0.37,0.8,2.8,0.286,1.2,2.6,0.462,0.444,1.2,1.4,0.857,0.2,1.4,1.6,1.2,0.4,0.2,0.8,1.0,6.0
878,2022,Payton Pritchard,PG,24.0,BOS,24.0,0.0,12.9,1.8,4.3,0.422,1.0,3.0,0.333,0.8,1.3,0.633,0.539,0.2,0.3,0.667,0.4,1.5,1.9,1.6,0.3,0.1,0.4,1.0,4.8
879,2022,Paul Reed,C,22.0,PHI,12.0,0.0,11.7,1.6,3.0,0.528,0.2,0.3,0.667,1.4,2.8,0.515,0.556,0.3,0.6,0.571,1.8,2.0,3.8,0.8,0.8,0.5,0.8,2.4,3.7
880,2022,Naz Reid,C,22.0,MIN,5.0,0.0,10.8,1.4,3.4,0.412,0.6,1.4,0.429,0.8,2.0,0.4,0.5,1.4,1.4,1.0,0.4,2.4,2.8,0.0,0.2,1.2,1.0,2.8,4.8
881,2022,Austin Rivers,SG,29.0,DEN,5.0,0.0,21.6,1.6,3.6,0.444,0.8,2.4,0.333,0.8,1.2,0.667,0.556,0.2,0.2,1.0,0.0,0.6,0.6,1.2,1.4,0.2,0.8,3.0,4.2
882,2022,Duncan Robinson,SG,27.0,MIA,13.0,0.0,12.2,1.9,4.4,0.439,1.4,3.6,0.383,0.5,0.8,0.7,0.596,0.4,0.5,0.833,0.2,1.6,1.8,0.4,0.3,0.1,0.2,1.7,5.6
883,2022,D'Angelo Russell,PG,25.0,MIN,6.0,6.0,32.7,4.0,12.0,0.333,2.0,5.2,0.387,2.0,6.8,0.293,0.417,2.0,2.7,0.75,0.0,2.5,2.5,6.7,1.5,0.0,2.8,2.8,12.0
884,2022,Landry Shamet,SG,24.0,PHO,12.0,0.0,16.0,1.6,4.0,0.396,0.8,2.2,0.346,0.8,1.8,0.455,0.49,0.4,0.6,0.714,0.3,1.4,1.7,1.3,0.5,0.0,0.6,0.8,4.3
885,2022,Day'Ron Sharpe,PF,20.0,BRK,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
886,2022,Pascal Siakam,PF,27.0,TOR,6.0,6.0,43.3,8.5,17.8,0.477,0.7,2.8,0.235,7.8,15.0,0.522,0.495,5.2,6.0,0.861,1.3,5.8,7.2,5.8,1.2,1.0,2.2,4.0,22.8
887,2022,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
888,2022,Marcus Smart,PG,27.0,BOS,21.0,21.0,36.2,5.4,13.3,0.405,2.3,6.5,0.35,3.1,6.8,0.458,0.491,2.4,3.0,0.806,1.0,3.6,4.5,5.9,1.2,0.2,2.5,3.4,15.4
889,2022,Jaden Springer,SG,19.0,PHI,5.0,0.0,2.6,0.6,1.2,0.5,0.0,0.2,0.0,0.6,1.0,0.6,0.5,0.0,0.0,,0.0,0.8,0.8,0.4,0.0,0.0,0.0,0.2,1.2
890,2022,Nik Stauskas,SG,28.0,BOS,13.0,0.0,1.8,0.2,0.9,0.25,0.2,0.8,0.3,0.0,0.2,0.0,0.375,0.3,0.3,1.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,1.0
891,2022,Max Strus,SF,25.0,MIA,18.0,18.0,29.1,3.8,10.1,0.374,2.6,7.9,0.331,1.2,2.2,0.525,0.503,0.7,1.0,0.722,0.8,3.2,4.1,2.1,0.8,0.4,1.1,3.1,10.9
892,2022,Jayson Tatum,SF,23.0,BOS,24.0,24.0,41.0,8.4,19.7,0.426,3.2,8.2,0.393,5.2,11.5,0.449,0.507,5.7,7.1,0.8,1.0,5.7,6.7,6.2,1.2,0.9,4.2,3.0,25.6
893,2022,Garrett Temple,SG,35.0,NOP,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
894,2022,Daniel Theis,C,29.0,BOS,16.0,5.0,12.5,1.9,3.2,0.588,0.2,0.9,0.214,1.7,2.3,0.73,0.618,0.4,0.5,0.75,0.8,2.4,3.3,0.7,0.3,0.5,0.7,1.6,4.3
895,2022,Cam Thomas,SG,20.0,BRK,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
896,2022,Klay Thompson,SG,31.0,GSW,22.0,22.0,36.0,7.2,16.7,0.429,3.5,9.1,0.385,3.7,7.6,0.482,0.534,1.2,1.4,0.867,0.3,3.6,3.9,2.3,1.1,0.7,1.3,2.1,19.0
897,2022,Tristan Thompson,C,30.0,CHI,5.0,0.0,7.6,0.4,1.0,0.4,0.0,0.0,,0.4,1.0,0.4,0.4,0.0,0.0,,0.4,1.2,1.6,0.4,0.2,0.0,1.0,0.8,0.8
898,2022,Matisse Thybulle,SG,24.0,PHI,9.0,0.0,15.2,1.2,2.7,0.458,0.4,1.6,0.286,0.8,1.1,0.7,0.542,0.1,0.3,0.333,0.2,0.8,1.0,0.4,0.8,0.8,0.2,1.7,3.0
899,2022,Xavier Tillman Sr.,PF,23.0,MEM,9.0,6.0,15.4,2.0,2.8,0.72,0.1,0.2,0.5,1.9,2.6,0.739,0.74,0.3,0.7,0.5,1.4,1.9,3.3,0.7,0.7,0.1,1.1,1.8,4.4
900,2022,Juan Toscano-Anderson,SF,28.0,GSW,14.0,0.0,3.5,0.3,0.7,0.4,0.1,0.4,0.4,0.1,0.4,0.4,0.5,0.1,0.2,0.333,0.0,0.7,0.7,0.6,0.1,0.1,0.6,0.2,0.8
901,2022,Karl-Anthony Towns,C,26.0,MIN,6.0,6.0,37.0,6.5,13.3,0.488,1.7,3.7,0.455,4.8,9.7,0.5,0.55,7.2,8.3,0.86,1.8,9.0,10.8,2.2,0.7,2.0,4.5,4.2,21.8
902,2022,Gary Trent Jr.,SG,23.0,TOR,6.0,6.0,33.2,5.2,13.7,0.378,2.2,6.5,0.333,3.0,7.2,0.419,0.457,2.8,3.2,0.895,0.2,1.5,1.7,1.3,1.0,0.5,0.5,1.8,15.3
903,2022,P.J. Tucker,PF,36.0,MIA,18.0,18.0,28.3,3.0,6.1,0.495,1.3,2.8,0.451,1.7,3.2,0.534,0.601,0.6,0.9,0.688,1.9,3.7,5.7,1.8,0.8,0.3,0.7,2.8,7.9
904,2022,Rayjon Tucker,SG,24.0,MIL,8.0,0.0,2.4,0.1,0.4,0.333,0.0,0.1,0.0,0.1,0.3,0.5,0.333,0.0,0.0,,0.1,0.3,0.4,0.0,0.0,0.0,0.0,0.3,0.3
905,2022,Jonas Valančiūnas,C,29.0,NOP,6.0,6.0,29.2,5.5,11.3,0.485,0.2,1.0,0.167,5.3,10.3,0.516,0.493,3.3,4.3,0.769,5.5,8.8,14.3,3.0,0.7,0.2,2.0,2.8,14.5
906,2022,Jarred Vanderbilt,PF,22.0,MIN,6.0,6.0,21.5,2.2,4.5,0.481,0.0,0.0,,2.2,4.5,0.481,0.481,1.2,1.7,0.7,2.0,5.2,7.2,0.7,1.2,0.3,0.8,2.7,5.5
907,2022,Fred VanVleet,PG,27.0,TOR,4.0,4.0,35.0,4.8,13.5,0.352,3.0,9.0,0.333,1.8,4.5,0.389,0.463,1.3,1.5,0.833,0.5,2.5,3.0,6.3,1.8,1.0,1.0,3.0,13.8
908,2022,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
909,2022,Luca Vildoza,PG,26.0,MIL,7.0,0.0,2.4,0.3,0.9,0.333,0.1,0.7,0.2,0.1,0.1,1.0,0.417,0.0,0.0,,0.1,0.1,0.3,0.6,0.3,0.0,0.0,0.3,0.7
